hash,move,score - This file contains all positions with 4 to 6 moves on a 8x7 board.
72341280939640070,4,7
72340172838210054,2,3
72341272383259910,3,4
72340172838077721,3,3
72340181444789510,4,2
72340172871697670,3,3
72621647848342790,4,6
72621656404722950,3,6
72340177133176070,4,-2
72341272349707014,4,4
72341272349836550,3,2
72342371878110470,5,-1
72341280939639309,4,3
72621647814788365,3,3
72342376156300550,5,2
72903122791564550,5,3
72903122791500294,3,2
216455360930710790,3,-3
72340177166599430,4,3
72340172871762950,4,4
72903127086466310,4,-2
216455360913933580,4,4
72340172871762444,3,7
144397766876004661,2,2
72340181428142604,5,7
216455360913932826,2,3
73466072744919565,4,3
72340172871959046,3,19
72342371861463564,5,8
72340172855247366,3,7
72340172838470156,5,7
72340181428143110,4,5
72340190017946886,4,2
216455360913934854,4,0
72621647814789894,4,4
72340172854985990,0,-2
72340181428339206,3,4
72342371861398790,5,5
72621647814787611,4,3
72342371861660166,3,4
72340172905316870,4,3
72904222303126790,3,2
144397766876071175,5,-3
72904222303126029,5,2
73466072744920326,4,3
72903122791825926,3,5
72341272383390214,3,6
72340190018077190,5,4
72342371878240774,3,6
72621647848473094,4,9
72621656404853254,3,9
72341272349704731,4,3
72340181444919814,4,4
216456460425561350,3,0
72340177133046534,4,-3
72340181461565964,5,24
72342371894886924,4,24
72340172838209798,3,-3
72340177166729734,3,4
216455360913933325,4,2
216455360913999110,5,0
72340181461566470,5,24
72342371894887430,4,24
72340172838404621,2,5
72340172838339085,1,-4
72340172871633158,4,3
72342371861464070,5,5
72340172938805766,3,19
72340181461631494,3,9
72342371894952454,3,9
72623846838174214,5,8
72903122825052684,4,7
72340172938740236,3,17
72340172922094086,2,7
72340172838470662,2,5
72340181511897606,2,3
72342371945218566,2,6
72903122875384326,2,3
216455360997818886,2,2
72903122825118214,3,7
72340190051500550,5,24
72340172938740742,3,7
72903122825053190,4,5
72340181428077069,2,4
216455360947552774,3,5
72344570884719110,2,5
72344570918142470,4,24
72341272450368006,3,8
72340177233707526,3,6
360570548989788442,2,4
72341280973193734,3,7
72621656438276614,2,9
72340177133437446,1,3
216455360914260486,3,0
72342376189854214,3,5
72340198607880716,4,15
72342380451267084,3,24
72903131381432844,5,24
72621647915450886,3,17
216455360913998349,2,0
72340172871893510,2,3
72342380451267590,3,24
72903131381433350,5,24
72340198607881222,4,14
72623846871597574,4,7
72340172921963021,3,5
72342380451332614,3,7
72903131381498374,3,6
72340198607946246,3,8
72340181495120390,5,24
72340198624657926,2,4
72340172921963782,1,0
216455369503867910,4,4
72340181428013318,5,4
72340181428273670,5,5
216455369503867404,5,6
72340172871631385,4,7
72340172838405382,4,5
72342376156430854,4,5
72340181428011545,3,7
72342380468044294,2,2
72340224377684486,3,7
72904222336680454,3,6
72344579474522630,3,24
72621647815180806,2,7
72621647814919430,3,-2
72621673584591366,4,8
72623855427977734,3,7
73466081334854150,5,24
72341298119508486,4,7
73466072778473990,3,5
72340194312914182,4,5
72905321814753804,4,24
72346769907843596,2,8
72903131398210054,2,-2
216455365242454534,3,3
72905321814754310,4,24
72341280939770374,4,4
72341272350097926,1,4
72346769907844102,5,6
72342393336168966,4,7
216455369503932934,3,0
72342371928441350,4,24
216457559937188870,4,3
216456460459115014,3,6
72342371861334278,4,4
72342389041201670,3,24
72342371861594630,4,5
72903122808406534,3,3
216455360947487244,3,6
216457559937188364,4,6
216455360930841094,6,3
216457559953965574,2,2
72346769924620806,2,5
72905321814819334,3,4
72340194313044486,4,6
72346769907909126,3,4
216455369520644614,2,-3
72628244884554246,2,8
73468271768175110,4,24
216455382388769286,4,4
72340194312913421,4,0
216455360914063884,4,5
72346774202810886,4,5
72345670429770246,3,6
72903144266334726,3,5
216736835924197894,3,6
72903127120019974,4,5
72623846838043910,5,3
72345670396216582,4,5
216455360947487750,1,4
72903122808276230,1,-1
217018310884131334,2,3
72903139971367430,5,24
72340172838863366,5,4
216455365209031174,4,3
72907520838009350,4,24
216457559937253894,3,0
72353366977610246,3,4
72340172838078989,3,-1
72903122858607110,3,4
72904230893060614,3,3
74029026993308166,6,5
74029022698406406,3,6
216456469015495174,4,-1
74029022698341382,3,4
216736844480578054,4,3
216456460425691654,2,3
72340194346467846,4,7
72344570884588806,3,-3
216457564232155654,4,0
72340173039403526,3,6
73747547755184646,3,6
72342371861332505,4,6
72903122791629324,2,5
73466072745050630,4,3
73747556311564806,3,5
216455360914064390,1,4
216455378093801990,3,3
72345678986150406,4,5
216739034913899014,3,3
216459758960443910,4,2
144679241852716295,6,-2
75717872558604806,3,4
74029022715118086,2,3
73749746744885766,3,5
432628151617651206,3,6
72905326109721094,4,0
432628143061271046,3,6
74029022698340876,6,4
216455360913934598,3,-2
72903122791500038,5,-1
432630342050972166,3,5
72903127086596614,4,3
72905321831531014,2,0
72340181428012046,0,5
72340172838208025,2,4
72340172838078479,0,25
72903122791760390,2,3
216736835890644230,3,-2
72345670396215821,5,5
72340172838079244,3,2
432910717516054791,4,0
72340172871631886,0,6
72340172838077469,0,2
72340172838142991,0,25
72908620349637126,5,5
72340172838078734,0,-1
217018310867419654,3,2
72345670396346886,5,5
73747547721761286,2,5
432909618021204231,3,1
216460858472071686,3,4
72340172854854671,0,25
432909622299394311,5,-3
216456460425560589,5,0
216736835890774534,4,3
216455360981041670,3,-1
72340172838143245,4,-2
72903122791498265,4,5
74030122209968646,6,3
72340177133044751,0,25
72342371861334023,1,-4
72340172838080775,1,-6
73747547721630221,3,3
72342371861333006,5,3
216736835890643469,3,-1
72903122808275975,4,-2
72904222303257094,2,3
72341272349705231,0,25
72340177133046023,3,-3
72340181428013063,1,-1
72342376156300295,4,-4
72903122791498766,0,2
433472567957848327,6,1
72340172838339591,2,0
72342371878110215,4,-3
72621647814788111,0,25
216455360913934343,1,-3
432909618004492551,4,-2
216455360930710535,4,-2
72340172854855943,3,-6
72340177166599175,4,2
72340172871632903,1,1
216455360914194950,2,3
72340181444789255,1,2
72903122791629830,1,4
72340172905186311,3,0
72341272349706503,3,-3
72340172838209543,1,-2
72340172838208526,1,4
72340172854985735,1,0
72340172838085891,3,4
216455365208900615,4,-5
72344570884588551,4,-3
72340172838340867,3,25
432909618004427271,4,3
216455360913933326,2,0
72342371861336579,4,6
432628143027847686,4,6
72903127086466055,4,-3
72340181428015619,4,6
72903122791499783,1,-3
72340172905187587,2,25
72340181428077575,4,5
72342371861398535,4,-1
72340172871635459,4,5
72340172838081286,4,4
72341272383259655,0,3
72340177133177091,3,25
72340177166600451,2,25
72340172838081031,4,3
73747547721630982,3,2
72621656404722695,4,2
72340172838212099,2,3
72903122791564295,4,4
72341272349837571,3,25
72341272383260931,2,25
72903122791502339,4,5
72340177133048579,2,2
432909618004427526,4,5
72342371878111491,3,0
217581260820775430,6,2
72621647814920451,3,25
72621647848343811,2,25
217018315162321414,4,3
72340172854858499,3,2
72903127086467331,3,-3
217862735797486086,3,4
216456460425561095,5,0
72340172838211843,3,25
216456460425562371,3,-2
72623846838043655,5,3
72340172854987011,3,-6
72904222303127811,3,-3
72340172871698691,3,-3
72342376156301571,5,-3
216455360913932825,4,2
72340181444790531,1,-2
72340181428078851,4,-3
216455360913936899,4,3
72340177133175815,4,-3
72340181428144131,1,2
72340190017947907,3,-4
72340172838146819,5,-1
73466072744920071,1,0
72621656404723971,1,-2
72341280939641091,4,0
72341272349709059,4,3
216455365208901891,3,-6
72621647814789383,3,-3
72340172838144263,0,-5
72904222303126535,5,2
72903122808277251,4,-4
72903122791565571,2,-4
73466072744921347,3,-3
72340172838863875,4,0
216455360913998855,3,0
72340181444920323,3,2
72621647814919175,2,-2
216455360930711811,4,-3
72340190017946631,0,-2
72340172871697415,1,5
72623846838044931,3,-1
72340172855247875,3,2
504685737065644556,3,2
72340172905317379,1,-2
72342376156431363,2,-3
72340172838471683,1,-1
72340172871635203,2,25
72344570884589827,4,-5
216736835890645251,3,-3
72342371861399811,2,-3
72340172871763971,1,-3
72342371878241283,3,0
72342371894888451,1,0
72340181461567491,1,5
72340172871894019,3,0
72340177166730243,4,-3
72621647848473603,4,2
72341280939770883,2,3
72903127086597123,2,-2
72340181461632003,3,5
144397766876009219,0,3
72342371894952963,3,5
72340172938741763,1,3
72621647814791939,1,0
72903122825118723,2,4
72903122791630851,1,-5
72340190018077699,1,-3
72340190051501059,5,24
72340172921963527,3,4
216455360914000131,4,-6
72340177133437955,1,0
72903122825054211,1,0
72340172921964803,3,0
72344570918142979,4,24
72342376189854723,5,0
72341272383390723,1,2
72621656404853763,4,4
72342371861465091,1,-3
72340177233708035,3,5
72621656438277123,3,5
216455360947488771,1,-2
72903127120020483,3,-1
72342371945219075,3,5
72903122791826435,4,5
216455365242455043,3,-2
72342380451268611,1,4
72340181428274179,2,0
72621647915451395,3,7
72342380451333123,6,24
72903131381498883,5,24
72340172922094595,3,6
72340181495120899,5,24
72342371861660675,4,6
72341280973194243,3,0
72340181428339715,4,6
72623846871598083,3,5
73466072778474499,4,2
72340172938806275,3,7
216455360997819395,4,5
217018310867354630,1,3
72340194312913927,3,2
72341272349836295,0,-3
72342380468044803,3,4
72341272350098435,2,3
72340181428015363,1,-4
72344579474523139,3,24
216736835890643975,3,-1
72340194312915203,4,3
216455369520645123,6,5
72621647848342535,6,2
73466081334854659,5,24
72903131398210563,7,5
72903131381434371,1,3
72342371861336323,1,-5
72346769907845123,1,0
72340172871959555,1,6
72340181511898115,3,7
72623855427978243,4,6
72905321814819843,4,24
72341280939639815,1,3
72342371928441859,4,24
72340198607882243,1,6
72905321831531523,4,2
72346769907909635,5,8
72342389041202179,3,24
216455360947553283,3,3
72903122808407043,1,0
72903122875384835,3,5
72340173039404035,3,3
216457559953966083,4,0
72340224377684995,3,5
72623846838174723,2,4
72621647815181315,5,4
72346774202811395,5,0
216455382388769795,4,2
72903144266335235,4,4
432628143027717382,4,2
73468271768175619,4,24
72346769924621315,4,3
72341272450368515,3,5
72905321814755331,1,-5
72903122791502083,1,-4
72345670396217603,3,3
73466072745051139,2,3
216457559937254403,4,3
216457559937189891,1,-6
72904230893061123,5,3
217018310884131843,4,5
72903139971367939,5,24
72904222336680963,3,3
72621673584591875,5,6
72907520838009859,4,24
72340198607946755,4,6
72342393336169475,4,4
216455360914065411,1,-5
72340194346468355,4,5
74029022715118595,4,0
73747547721630727,3,2
74029022698342403,1,-3
72345670396347395,2,3
72345670429770755,3,5
216455369503868931,1,1
74029026993308675,3,-3
216455360913936643,1,-6
217018310867354124,1,3
72345670396216327,0,3
216457564232156163,3,-6
216455365209031683,2,-3
74029022698406915,6,4
216456469015495683,5,2
72344570884719619,5,-3
72353366977610755,4,0
216456460459115523,3,4
72342371861595139,4,-3
72340194313044995,4,4
72341298119508995,4,5
72903122858607619,3,2
72340172838405127,1,4
72908620349637635,5,5
72345678986150915,4,5
72340198624658435,4,4
72905326109721603,3,-6
217018310867420163,4,3
75717872558605315,4,3
217018310867355651,1,-5
216736835924198403,3,2
217299785860841735,3,-6
216455378093802499,4,2
218425685750907143,6,-6
73749746744886275,3,4
72340172838273551,0,25
217299785844065539,3,2
72628244884554755,2,4
216739034913899523,5,0
72340172871696910,0,6
216459758960444419,4,-3
216455360930841603,1,-2
217299790139031815,3,-2
72340172854919695,0,25
217299794433999110,4,4
217018315162321923,4,-5
217299785844065795,4,2
73747547755185155,6,5
217299785877618950,4,4
72340181428077070,3,3
74030122209969155,6,4
72340177133109775,0,25
72342371878175239,4,-3
72342371861398030,3,3
73747547721761795,6,-1
72342371861529095,2,0
216736844480578563,1,2
72903122791563790,3,3
216455360913998350,3,0
72341272349770255,0,25
216455360914260995,4,5
216460858472072195,5,3
72903122808340999,4,2
216455360930775559,4,0
72340181428208135,4,2
73747547721632003,1,-1
72340172838406403,1,-3
72621647814853135,0,25
72340181444854279,4,6
72903122791694855,2,-1
72903127086531079,3,-2
72342376156365319,3,-3
72341272383324679,3,6
72340177166664199,3,5
216455360981042179,3,-2
72340172871827975,0,3
73747556311565315,1,4
217299785844195590,4,0
216455369503933443,2,5
432628143027716621,1,2
216455360914129415,2,-1
216455365208965639,3,-3
72621647848407559,3,5
72344570884653575,4,2
72340172838601987,3,25
72340172854920455,0,-3
72340172855116295,2,-2
217299785844130055,2,-2
72904222303257603,5,0
72340172871698947,3,4
72340172838144519,4,0
72340172871828739,3,-3
72340172854921987,2,0
72623846838108679,3,2
216736835890775043,2,-2
72342371861400067,4,3
72340172838601223,0,-6
72340172855117059,3,-5
72340177133307139,3,25
217019410378981894,5,2
72340177133110535,4,-4
72340172838142493,3,0
216455360914195459,1,-4
72340172905252099,2,-3
216456460425626119,5,0
72341272349967619,3,25
217019410378982403,5,2
72340181428079107,4,5
217299785844065030,4,-2
217300885355692295,0,-3
72340181444855043,4,3
72340172905251335,3,-1
72621647815050499,3,25
72904222303191559,5,-1
216456460425692163,3,-3
73466072744985095,4,3
72340177166664963,4,-1
72340172838274311,2,-3
72903122808341763,3,-3
72340190018011655,2,3
72342371878176003,3,2
72340172838666759,0,3
217299785844064525,3,-1
72340172838732294,1,3
72340172838275843,2,-3
216455360930776323,3,-4
72342371861922307,4,5
216455360914000387,4,0
72340172838143246,0,2
72340172838341123,2,0
72341272349772547,2,0
72341272383325443,3,-2
72340177133112067,4,-4
72340181428208899,1,-2
72340172905447939,2,-3
72621647815049735,5,-4
72341272349771015,0,-5
72903127086531843,2,-5
432628143027717127,1,-1
72903122792088067,4,5
432909618004427021,5,2
72340177133306375,0,-6
72903122791760899,4,-5
217299785844064775,4,-2
72342371878371843,2,3
72340172838732803,2,0
72340172839387651,1,2
72341272349966855,2,-5
72340172872221187,2,5
72340172855509507,3,3
72903122808537603,2,0
72341272383521283,2,-3
72340181445050883,4,-3
72340177166860803,2,-3
216455365208966403,2,-4
72342376156366083,2,-2
72340181461762563,5,2
72621647848604163,2,3
72340190018208259,5,-5
72340172922028551,4,5
72340172838147331,2,-2
218707160727617798,4,-5
72344570884850179,4,-3
72903122791565827,4,3
72340190018012419,1,-3
72340172838667523,3,-3
72342376156561923,4,-3
72341280939901443,4,-3
216455360930972163,2,-2
72342371895083523,2,4
72340172938936835,3,6
72340181428601347,4,6
217301984867320070,5,-2
72340181511963139,1,11
72903122875449859,4,4
72342371945284099,4,4
72621656404787719,0,4
72621656404984323,2,3
72903122791695619,2,-5
73466072744985859,2,-2
216736835890905603,2,-2
216455360997884419,4,4
72904222303192323,4,-5
72342380451463683,6,24
72903131381629443,5,24
72340177233773059,3,6
72340172872155651,1,-5
72341280973259267,3,5
72341280939705603,2,2
72340172922029315,3,4
72342380468109827,6,6
72903131398275587,4,9
72340172922225155,3,6
72623846838305283,2,2
72342376189919747,3,3
72340198624723459,6,9
72623846871663107,3,5
72342393336234499,3,2
72621647848408323,3,-3
72344570918208003,3,4
72344579474588163,6,24
72340172838339086,2,1
72340173039469059,3,5
72621656438342147,4,5
73466072778539523,3,6
73466081334919683,5,24
72340194312979715,4,3
72621647814855427,2,3
72346769908040195,5,8
72905321814950403,4,24
72340181428535811,5,-5
72340194312978951,3,5
72340198608077315,4,5
72905321831596547,4,6
216457559954031107,4,3
72342389041267203,6,24
72341280939704839,2,4
72904222336745987,3,5
72340194313175555,2,0
72340190051566083,4,2
72346769924686339,4,6
72340194346533379,3,6
72340181495185923,2,2
216456460425626883,2,-5
72346774202876419,3,2
216455369520710147,4,7
72341272450433539,3,7
72621656404788483,4,3
73468271768240643,4,24
216457559937384963,2,-2
72345670429835779,3,6
72903144266400259,3,4
216455369504064003,5,-3
72342371928506883,3,2
72905326109786627,3,-4
216737939697238787,3,4
72903139971432963,5,24
74029022698537475,6,3
74029022715183619,4,4
72907520838074883,4,24
72628244884619779,5,5
72903122825249283,2,4
72341298119574019,4,7
72345670396282115,2,-2
72621647915516419,3,6
72903127120085507,4,4
216457564232221187,3,-4
74029026993373699,3,-2
216455360947683843,2,3
72623855428043267,4,4
216456460459180547,3,4
216455365209162243,4,-5
72621673584656899,4,6
72342371861856771,2,-4
72904230893126147,4,3
74030122210034179,6,3
216455382388834819,3,3
72903122858672643,3,2
216740134425527043,3,-3
216455365242520067,4,3
73747547721892355,5,2
